SITE,CONST,YR,DOY,MP1,MP2,MP5,CRMP1,CRMP2,CRMP5,CRGF,CRMW,CRIOD
LUCK,R,23,10,0.4082,0.185,0,1747.1,17471,0,0,671.962,0
LUCK,R,23,11,0.4091,0.1865,0,777.682,8554.5,0,8554.5,503.206,8554.5
LUCK,R,23,12,0.4147,0.1881,0.2933,734.5,2518.29,227,2518.29,429.951,2518.29
LUCK,R,23,13,0.4238,0.1896,0.1331,732.792,1758.7,0,3517.4,628.107,1954.11
LUCK,R,23,14,0.4304,0.1924,0.1967,429.9,905.053,0,1228.29,464.757,859.8
LUCK,R,23,15,0.4207,0.1927,0.2172,1082.38,2886.33,0,4329.5,787.182,3463.6
LUCK,R,23,16,0.4274,0.1922,0,367.896,981.056,0,1261.36,588.633,1103.69
LUCK,R,23,17,0.4283,0.1886,0.2965,671.654,3492.6,0,5821,415.786,3492.6
LUCK,R,23,18,0.4177,0.1856,0.1605,671.615,2910.33,0,3492.4,498.914,3492.4
LUCK,R,23,19,0.4218,0.1902,0.2173,756.565,2485.86,0,2175.12,435.025,1740.1
LUCK,R,23,20,0.4122,0.1893,0.2521,633.143,1969.78,0,2216,334.491,1969.78
LUCK,R,23,21,0.4187,0.1941,0.202,208.917,307.877,0,365.604,408.116,302.569
LUCK,R,23,22,0.4286,0.1872,0.1927,727,1744.8,1012,2492.57,545.25,2492.57
LUCK,R,23,23,0.4196,0.193,0.2239,911.105,5770.33,1333,0,824.333,0
LUCK,R,23,24,0.4057,0.1933,0.2971,921.947,2502.43,591,2502.43,648.778,2189.62
LUCK,R,23,25,0.4207,0.1953,0.2048,579.433,869.15,0,1158.87,482.861,1086.44
LUCK,R,23,26,0.4086,0.1928,0.2892,1450.42,2900.83,0,5801.67,696.2,4351.25
LUCK,R,23,27,0.4116,0.1944,0.2016,918.737,1745.6,0,2493.71,387.911,1939.56
LUCK,R,23,28,0.3997,0.1944,0.2005,1054.18,4480.25,1514,2560.14,298.683,1792.1
LUCK,R,23,29,0.4138,0.1905,0.1951,680.885,1609.36,0,2212.88,520.676,1967
LUCK,R,23,30,0.4275,0.1923,0.2151,1735.9,4339.75,0,8679.5,578.633,5786.33
LUCK,R,23,31,0.4241,0.1955,0.2143,849.7,1888.22,765,3398.8,653.615,2832.33
LUCK,R,23,32,0.4209,0.1926,0.3348,749.913,4312,0,4312,689.92,4312
LUCK,R,23,33,0.4288,0.1989,0.2722,229.961,312.089,0,371.851,336.096,273.078
LUCK,R,23,34,0.4194,0.1926,0.2038,415.857,582.2,0,671.769,396.955,513.706
LUCK,R,23,35,0.412,0.1921,0.2127,880.7,4403.5,0,1601.27,352.28,1467.83
LUCK,R,23,36,0.3992,0.1903,0.193,1460.75,5843,739.5,5843,604.448,4382.25
LUCK,R,23,37,0.4157,0.1926,0.1998,1870.22,5610.67,1309,8416,365.913,3366.4
LUCK,R,23,38,0.4264,0.1955,0.1987,693.167,4159,0,8318,361.652,5545.33
LUCK,R,23,39,0.4209,0.1932,0,1247.55,13723,0,0,298.326,0
LUCK,R,23,40,0.4228,0.1964,0.3188,264.19,475.543,0,536.903,224.919,416.1
LUCK,R,23,41,0.4284,0.1961,0.3043,291.667,500,0,603.448,700,460.526
LUCK,R,23,42,0.4409,0.1886,0.2073,215.185,316.909,0,415,415,328.868
LUCK,R,23,43,0.4276,0.1952,0.2167,187.968,284.984,336.333,315.518,375.936,294.483
LUCK,R,23,44,0.4203,0.1896,0.1972,485.568,619.517,0,748.583,513.314,619.517
LUCK,R,23,45,0.4161,0.191,0,333.615,510.235,0,619.571,361.417,456.526
LUCK,R,23,46,0.429,0.1953,0.2239,758.957,2493.71,0,5818.67,1026.82,4364
LUCK,R,23,47,0.4218,0.1981,0.2124,431.625,908.684,1910,1015.59,639.444,822.143
LUCK,R,23,48,0.436,0.203,0.2454,230.987,368.596,2037,455.895,384.978,274.984
LUCK,R,23,49,0.4306,0.1995,0.2746,235.356,381.778,257.714,477.25,399.558,268.453
LUCK,R,23,50,0.4351,0.206,0.1888,159.333,183.064,0,286.8,344.16,229.44
LUCK,R,23,51,0.4033,0.1908,0.2044,376.936,412,0,843.619,492.111,466.211
LUCK,R,23,52,0.4083,0.1912,0.2035,1801.1,3602.2,0,3602.2,450.275,2573
LUCK,R,23,53,0.4228,0.1927,0.1968,364.021,513.912,0,624.036,379.848,485.361
LUCK,R,23,54,0.4289,0.195,0.2201,698.16,2909,634,5818,646.444,4363.5
LUCK,R,23,55,0.4308,0.2046,0.2191,446.077,1449.75,1182,2174.62,644.333,915.632
LUCK,R,23,56,0.4352,0.1987,0.2749,316.327,434.95,0,497.086,263.606,414.238
LUCK,R,23,57,0.4316,0.1995,0.2811,245.479,363.104,251.75,414.976,355.694,341.745
LUCK,R,23,58,0.4044,0.1827,0.2921,925.895,4398,1485,2513.14,799.636,2513.14
LUCK,R,23,59,0.4253,0.197,0.2089,265.537,444.775,0,593.033,291.656,386.761
LUCK,R,23,60,0.4264,0.196,0.1966,493.861,773,1310,1045.82,493.861,888.95
LUCK,R,23,61,0.4121,0.1922,0.2054,496.914,756.174,1448,668.923,395.273,668.923
LUCK,R,23,62,0.4288,0.1964,0.2261,1153.93,2472.71,950.5,4327.25,524.515,2884.83
LUCK,R,23,63,0.433,0.1982,0.1975,697.75,2392.29,0,2392.29,523.312,2392.29
LUCK,R,23,64,0.417,0.197,0.2834,863.85,1727.7,0,1919.67,411.357,1919.67
LUCK,R,23,65,0.432,0.1961,0.2544,836.905,2929.17,0,4393.75,488.194,2929.17
LUCK,R,23,66,0.4153,0.1799,0.162,1106.44,3540.6,0,5901,571.065,5901
LUCK,R,23,67,0.4302,0.1979,0.1909,939.895,4464.5,0,4464.5,469.947,4464.5
LUCK,R,23,68,0.4157,0.1932,0.2206,930.789,2947.5,752.5,3537,609.828,3537
LUCK,R,23,69,0.4117,0.1864,0.2676,655.765,929,0,1238.67,348.375,1114.8
LUCK,R,23,70,0.3155,0.1789,0.1378,0,0,0,0,284.5,0
LUCK,R,23,71,0.4215,0.1989,0.2083,1237.36,4330.75,0,5774.33,721.792,5774.33
LUCK,R,23,72,0.4388,0.2016,0.2744,213.037,287.6,1949,367.149,352.163,292.475
LUCK,R,23,73,0.4185,0.195,0.2511,411,736.375,1696,1039.59,504.943,841.571
LUCK,R,23,74,0.4125,0.183,0.2183,1273.43,8914,0,17828,742.833,17828
LUCK,R,23,75,0.4321,0.2019,0.2495,131.77,144.61,78,191.28,413.698,156.044
LUCK,R,23,76,0.4219,0.1891,0.2117,618.483,2242,757,2989.33,389.913,2562.29
LUCK,R,23,77,0.4319,0.188,0.2253,871.1,3484.4,0,4355.5,600.759,4355.5
LUCK,R,23,78,0.4233,0.1958,0.2132,827.333,1930.44,1905,5791.33,526.485,2482
LUCK,R,23,79,0.4326,0.2037,0.2224,693.96,5783,0,5783,525.727,5783
LUCK,R,23,80,0.4116,0.202,0.273,1259.57,2519.14,1876,2204.25,452.154,2204.25
LUCK,R,23,81,0.4236,0.2014,0.2638,840.333,1260.5,839,1470.58,504.2,1357.46
LUCK,R,23,82,0.4128,0.1946,0.2233,1275.79,2551.57,1471,2551.57,595.367,1984.56
LUCK,R,23,83,0.4168,0.1962,0.2265,856.429,2569.29,510,4496.25,461.154,2997.5
LUCK,R,23,84,0.4217,0.1935,0.206,886.15,2953.83,1504,4430.75,521.265,2953.83
LUCK,R,23,85,0.4243,0.1959,0.2119,415.119,1245.36,1751,1245.36,544.844,1162.33
LUCK,R,23,86,0.4107,0.2022,0.2134,149.186,156.093,952.5,181.269,468.278,149.186
LUCK,R,23,87,0.4039,0.1967,0.2454,482.5,668.077,167.455,723.75,496.286,620.357
LUCK,R,23,88,0.4114,0.1987,0.2713,624.929,972.111,454,1093.62,648.074,972.111
LUCK,R,23,89,0.4166,0.1907,0.2665,742.708,1620.45,0,3565,557.031,2546.43
LUCK,R,23,90,0.4035,0.1888,0.2316,8947,0,0,0,688.231,0
LUCK,R,23,91,0.4212,0.194,0.2102,536.219,903.105,1516,1143.93,408.548,903.105
LUCK,R,23,92,0.4114,0.1968,0.2151,617.138,2237.12,764.5,8948.5,458.897,3579.4
LUCK,R,23,93,0.4096,0.1942,0.2143,1930.22,8686,1807,8686,526.424,8686
LUCK,R,23,94,0.4202,0.1964,0.1836,519.875,978.588,0,1512.36,475.314,1188.29
LUCK,R,23,95,0.4207,0.1963,0.2176,1096.67,5483.33,0,8225,783.333,5483.33
LUCK,R,23,96,0.437,0.194,0.2475,76.0794,85.6895,813,2035.12,452.25,2035.12
LUCK,R,23,97,0.4323,0.1912,0.2892,422.2,844.4,893,1299.08,603.143,804.19
LUCK,R,23,98,0.4212,0.1823,0.2127,361.936,739.609,718,895.316,436.179,739.609
LUCK,R,23,99,0.4112,0.1871,0.185,391.605,526.219,0,601.393,443.132,543.194
LUCK,R,23,100,0.4207,0.1889,0.2463,587.034,2128,830,4256,448,2432
LUCK,R,23,101,0.4306,0.2047,0.19,156.066,206.787,1129,236.329,318.135,194.624
LUCK,R,23,102,0.4371,0.2001,0.1807,104.235,113.106,315.333,141.133,295.333,115.565
LUCK,R,23,103,0.4204,0.1948,0.2344,136.543,165.124,143.583,201.64,321.13,163.594
LUCK,R,23,104,0.4297,0.1915,0.2882,231.784,306.268,1754,381.156,372.87,295.724
LUCK,R,23,105,0.431,0.1962,0.2803,151.853,195.656,51.871,212.229,429.634,177.929
LUCK,R,23,106,0.4029,0.1796,0.2191,437.575,564.581,143.7,603.552,761,473.054
LUCK,R,23,107,0.4079,0.1882,0.208,546.344,971.278,168.222,1165.53,426.415,920.158
LUCK,R,23,108,0.4272,0.1891,0.2189,952,2142,1655,4284,439.385,3427.2
LUCK,R,23,109,0.4361,0.1903,0.1931,1298.54,8440.5,0,5627,511.545,5627
LUCK,R,23,110,0.4267,0.1901,0.2069,250.119,316.189,0,380.864,540.581,316.189
LUCK,R,23,111,0.4273,0.1975,0.2261,552.613,2141.25,0,2141.38,590.724,1903.44
LUCK,R,23,112,0.4064,0.1937,0.2592,1358.69,2943.83,0,4415.75,551.969,3532.6
LUCK,R,23,113,0.4113,0.1953,0.2542,739,1478,0,2217,572.129,2217
LUCK,R,23,114,0.4172,0.1904,0.2202,1602.91,17632,1474,17632,705.28,17632
LUCK,R,23,115,0.4084,0.1907,0.2085,585.5,1351.15,1518,2509.29,462.237,1463.75
LUCK,R,23,116,0.4153,0.1938,0.2225,1447,2894,1715,5788,482.333,2894
LUCK,R,23,117,0.4288,0.1939,0.1845,706.458,2119.38,1804,2422.14,470.972,2119.38
LUCK,R,23,118,0.4167,0.1918,0.2182,1217.21,2434.43,0,4260.25,501.206,2840.17
LUCK,R,23,119,0.3982,0.191,0.233,1305.23,2828,0,3393.6,606,3393.6
LUCK,R,23,120,0.411,0.1954,0.2598,1520.91,8365,0,8365,669.2,8365
MADH,R,23,1,0.3815,0.2477,0.4113,389.122,419.816,302,725.182,253.238,531.8
MADH,R,23,2,0.3761,0.246,0.3039,830.45,692.042,0,2768.17,319.404,1845.44
MADH,R,23,3,0.3655,0.2438,0.281,543.194,382.705,0,886.263,323.827,732.13
MADH,R,23,4,0.371,0.2362,0,474,321.962,0,853.2,341.28,632
MADH,R,23,5,0.3789,0.2433,0.2218,451.947,373.348,0,1431.17,268.344,903.895
MADH,R,23,6,0.3917,0.2512,0.2553,403.214,277.623,0,736.304,199.235,546.29
MADH,R,23,7,0.3786,0.2401,0.3451,462.639,339.898,0,1040.94,268.629,666.2
MADH,R,23,8,0.3602,0.2531,0.1944,483.114,281.817,0,626.259,313.13,563.633
MADH,R,23,9,0.3892,0.2521,0.33,328.196,304.291,0,1046.12,283.695,597.786
MADH,R,23,10,0.3713,0.2531,0.1221,643.577,408.122,0,984.294,309.87,760.591
MADH,R,23,11,0.3798,0.2405,0.1893,567.448,530.839,0,1175.43,293.857,914.222
MADH,R,23,12,0.3743,0.2477,0.3063,376.444,277.705,209.5,847,282.333,498.235
MADH,R,23,13,0.3813,0.2511,0.4275,471.944,287.966,0,999.412,253.582,707.917
MADH,R,23,14,0.4023,0.2524,0.3463,326.451,256.138,0,832.45,332.98,723.87
MADH,R,23,15,0.3943,0.2468,0.2219,290.912,243.853,0,872.737,215.351,534.903
MADH,R,23,16,0.3953,0.2497,0.3638,350.458,290.034,0,841.1,262.844,580.069
MADH,R,23,17,0.4056,0.2528,0.2989,303.945,269.629,1011,576.448,208.963,477.629
MADH,R,23,18,0.3981,0.2504,0.1789,576.586,334.42,0,1286.23,245.897,880.053
MADH,R,23,19,0.3799,0.2366,0.3169,523.469,418.775,0,1046.94,310.204,881.632
MADH,R,23,20,0.3862,0.2457,0,333.412,253.791,0,654,191.056,515.273
MADH,R,23,21,0.3941,0.2522,0.466,273.855,217.679,0,404.262,239.141,339.58
MADH,R,23,22,0.3895,0.2541,0.1841,465.389,364.217,0,1047.12,206.84,698.083
MADH,R,23,23,0.3899,0.2518,0.2788,503.909,415.725,0,1279.15,296.946,923.833
MADH,R,23,24,0.3767,0.2461,0,440.868,261.766,0,1196.64,235.958,698.042
MADH,R,23,25,0.3924,0.2562,0,269.871,249.731,0,478.057,257.415,389.116
MADH,R,23,26,0.3699,0.2477,0.2407,720.826,592.107,240,1657.9,296.054,1105.27
MADH,R,23,27,0.3697,0.2308,0.2454,513.606,413.39,0,997,308.164,807.095
MADH,R,23,28,0.3678,0.2434,0.2938,349.102,289.932,773,657.923,203.643,518.364
MADH,R,23,29,0.384,0.2503,0.281,447.632,361.915,0,1134,309.273,680.4
MADH,R,23,30,0.3773,0.2497,0.2604,661.32,486.265,801,1377.75,324.176,972.529
MADH,R,23,31,0.3812,0.2447,0,412.6,412.6,0,1100.27,242.706,660.16
MADH,R,23,32,0.3941,0.2466,0.2338,436.947,377.364,0,1037.75,286.276,638.615
MADH,R,23,33,0.4085,0.2565,0.3042,301.393,286.068,0,675.12,351.625,432.769
MADH,R,23,34,0.392,0.2487,0.3464,334.48,261.312,455,597.286,222.987,452
MADH,R,23,35,0.3777,0.2414,0.268,547.355,394.605,331,1305.23,245.913,893.053
MADH,R,23,36,0.3719,0.2466,0.2731,488.714,397.791,239.5,1900.56,294.914,1006.18
MADH,R,23,37,0.3761,0.2475,0.2272,554.258,409.095,1070,1227.29,249.014,904.316
MADH,R,23,38,0.3878,0.2492,0.2771,379.75,379.75,535.5,982.882,283.203,726.478
MADH,R,23,39,0.3836,0.2512,0.3108,1046.38,440.579,1287,5580.67,398.619,2790.33
MADH,R,23,40,0.3994,0.2524,0.3326,241,248.194,0,489.088,268.21,415.725
MADH,R,23,41,0.4036,0.2597,0.3087,285.136,224.293,173.875,480.657,243.812,336.46
MADH,R,23,42,0.4014,0.2448,0.2739,198.341,198.341,0,318.902,275.661,225.889
MADH,R,23,43,0.4071,0.2309,0.295,134.825,145.197,240.5,220.623,193.045,173.347
MADH,R,23,44,0.3792,0.231,0.27,264.369,238.667,0,373.565,220.308,277.161
MADH,R,23,45,0.3949,0.2623,0,186.407,169.63,0,260.969,223.197,206.866
MADH,R,23,46,0.3835,0.2562,0.358,537.548,504.97,521,1514.91,287.31,1281.85
MADH,R,23,47,0.4023,0.2476,0.3011,302.109,313.509,904,791.238,332.32,572.966
MADH,R,23,48,0.4029,0.2567,0.3378,151.872,153.278,265,233.155,280.576,197.071
MADH,R,23,49,0.4217,0.2581,0.3238,146.69,131.556,62.6667,259,190.529,180.174
MADH,R,23,50,0.4154,0.2531,0.3977,135.435,155.5,132.167,233.25,186.6,182.543
MADH,R,23,51,0.3633,0.2336,0.3499,245.812,223.171,397,413.683,235.569,287.475
MADH,R,23,52,0.3665,0.2397,0.2274,520.606,291.186,0,818.095,245.429,592.414
MADH,R,23,53,0.409,0.2457,0.3237,437.077,448.579,0,1065.38,262.246,774.818
MADH,R,23,54,0.3851,0.2409,0.3145,517.312,447.405,579.333,1182.43,280.576,752.455
MADH,R,23,55,0.3916,0.2534,0.2504,350.191,401.439,721,783.762,350.191,658.36
MADH,R,23,56,0.3805,0.2473,0.39,242.426,225.822,0,433.816,228.958,323.235
MADH,R,23,57,0.4016,0.2545,0.3014,200.786,177.537,233,330.706,213.494,259.477
MADH,R,23,58,0.3775,0.2517,0.33,541.129,559.167,1294,1048.44,275,882.895
MADH,R,23,59,0.3897,0.231,0.1628,258.246,316.717,0,479.6,335.72,409.415
MADH,R,23,60,0.377,0.2406,0.3425,268.968,225.933,0,376.556,292.155,282.417
MADH,R,23,61,0.3896,0.2489,0.2526,531.375,607.286,0,1417,242.914,944.667
MADH,R,23,62,0.3902,0.2448,0.2786,513.125,342.083,388.25,1094.67,269.18,781.905
MADH,R,23,63,0.3893,0.2425,0.2542,364.477,341.213,1147,763.667,235.838,572.75
MADH,R,23,64,0.3906,0.2428,0.2666,548.833,422.179,0,1372.08,316.635,1372.08
MADH,R,23,65,0.401,0.2519,0.2826,338.1,264.141,0,735,331.471,528.281
MADH,R,23,66,0.3825,0.2482,0.3411,601,673.12,796,1202,237.014,841.4
MADH,R,23,67,0.3865,0.2321,0.2705,522.5,418,599.5,1045,348.333,880
MADH,R,23,68,0.3729,0.2373,0.3191,413.366,338.96,294.25,677.92,332.314,605.286
MADH,R,23,69,0.4146,0.2489,0.3354,241.357,252.149,0,383.977,148.202,312.87
MADH,R,23,70,0.393,0.2657,0.2364,262.474,498.7,695,831.167,277.056,712.429
MADH,R,23,71,0.3811,0.2529,0.2732,676.625,492.091,0,1804.33,284.895,1082.6
MADH,R,23,72,0.3893,0.2568,0.3382,125.863,119.478,1761,201.073,193.976,157.029
MADH,R,23,73,0.386,0.26,0.3234,344.306,255.621,692.5,624.852,295.982,482.029
MADH,R,23,74,0.375,0.2497,0.3172,524.094,342.265,0,1290.08,274.934,798.619
MADH,R,23,75,0.3801,0.243,0.3027,133.904,139.483,83.8235,188.067,253.606,160.942
MADH,R,23,76,0.3858,0.2357,0.3106,501.029,460.405,515.333,1216.79,370.326,774.318
MADH,R,23,77,0.3926,0.2372,0.2773,844.35,603.107,1214,1206.21,281.45,888.789
MADH,R,23,78,0.379,0.2466,0.2854,717.13,785.429,926.5,2749,266.032,1649.4
MADH,R,23,79,0.3892,0.2352,0.2685,548.1,513.844,0,1370.25,238.304,913.5
MADH,R,23,80,0.3761,0.2397,0.3236,667.04,406.732,1709,1667.6,292.561,980.941
MADH,R,23,81,0.3842,0.2344,0.2763,447.842,425.45,1395,895.684,250.265,630.296
MADH,R,23,82,0.3676,0.2307,0.2949,508.906,626.308,600.5,775.476,319.314,626.346
MADH,R,23,83,0.3784,0.2165,0.2808,804.952,676.16,357.75,1408.67,281.733,1300.31
MADH,R,23,84,0.3835,0.2197,0.2655,708.333,566.667,772,1307.69,447.368,1062.5
MADH,R,23,85,0.393,0.2287,0.2532,199.071,190.023,1585,269.71,257.262,225.973
MADH,R,23,86,0.3749,0.2287,0.2601,108.853,108.853,618.333,143.228,223.671,114.182
MADH,R,23,87,0.3686,0.2191,0.2914,429.972,336.5,595,644.958,343.978,515.967
MADH,R,23,88,0.3689,0.2276,0.3083,462.861,387.512,327.8,833.15,287.293,694.292
MADH,R,23,89,0.375,0.2307,0.2883,587.517,460.486,0,2129.75,309.782,1002.24
MADH,R,23,90,0.3739,0.2317,0.2885,896.421,549.419,1315,1892.44,279.213,1216.57
MADH,R,23,91,0.3727,0.2163,0.2621,420.775,542.935,718,935.056,330.02,765.045
MADH,R,23,92,0.3678,0.2115,0.2548,704.333,626.074,771,1536.73,296.561,1207.43
MADH,R,23,93,0.3765,0.2375,0.2407,543.677,383.045,830,1296.46,259.292,766.091
MADH,R,23,94,0.3869,0.232,0.2042,608.308,494.25,328.25,790.8,322.776,687.652
MADH,R,23,95,0.372,0.218,0.2862,391.35,333.064,404,521.8,340.304,434.833
MADH,R,23,96,0.4014,0.2178,0.3348,259.559,300.275,260.667,510.467,356.14,437.543
MADH,R,23,97,0.3907,0.2204,0.2987,229.268,239.382,758,525.097,319.176,332.204
MADH,R,23,98,0.3982,0.2446,0.2733,304.283,366.523,580,733.045,413.513,403.175
MADH,R,23,99,0.3587,0.2015,0.2384,470.559,432.405,0,695.609,275.845,551.69
MADH,R,23,100,0.3744,0.2144,0.2845,535.333,434.054,763,1460,349.13,944.706
MADH,R,23,101,0.3906,0.2246,0.2652,133.672,134.805,531.5,191.651,241.015,157.495
MADH,R,23,102,0.4057,0.2311,0.2094,99.9737,107.014,253.25,143.358,223.471,114.256
MADH,R,23,103,0.3902,0.22,0.3092,102.394,110.696,321,146.277,170.656,123.18
MADH,R,23,104,0.378,0.2235,0.3029,153.349,169.323,179,235.58,295.545,184.716
MADH,R,23,105,0.4059,0.2276,0.2828,179.096,170.03,98.8571,259,237.113,193.506
MADH,R,23,106,0.3586,0.2154,0.2914,183.444,166.768,34.5946,266.29,289.649,211.667
MADH,R,23,107,0.3647,0.2026,0.2411,203.926,203.901,119.333,258.094,275.3,217.342
MADH,R,23,108,0.374,0.2113,0.2823,456.833,444.486,413.667,1027.88,322.471,783.143
MADH,R,23,109,0.3891,0.2164,0.2377,526.323,652.64,199.857,1165.43,339.917,776.952
MADH,R,23,110,0.3907,0.2188,0.2611,158.317,158.317,466.5,271.017,280.526,207.662
MADH,R,23,111,0.39,0.2142,0.2495,324.74,312.25,0,738.045,253.703,438.838
MADH,R,23,112,0.3616,0.2152,0.2925,1031.75,569.241,821.5,2063.5,305.704,1179.14
MADH,R,23,113,0.3703,0.2267,0.2836,625.407,444.368,1392,1206.14,324.731,767.545
MADH,R,23,114,0.3707,0.2304,0.275,981.824,667.64,652.5,1390.92,370.911,1043.19
MADH,R,23,115,0.3592,0.2059,0.2427,573.069,664.76,716.5,1187.07,325.863,830.95
MADH,R,23,116,0.3603,0.2203,0.26,744.909,630.308,1685,1170.57,292.643,910.444
MADH,R,23,117,0.3905,0.2289,0.2366,584.679,511.594,857,1488.27,355.891,963
MADH,R,23,118,0.369,0.2268,0.271,1340.92,618.885,0,2011.38,328.388,1609.1
MADH,R,23,119,0.3618,0.2221,0.2665,847.263,619.154,1513,1788.67,328.531,1341.5
MADH,R,23,120,0.3574,0.2248,0.3054,672.708,701.957,0,1793.89,424.868,1009.06
MAHA,R,23,1,0.4623,0.2932,0.5218,403,458.972,0,869.632,305.981,660.92
MAHA,R,23,2,0.4443,0.2974,0.2566,429.65,390.591,0,1718.6,350.735,1432.17
MAHA,R,23,3,0.4714,0.2859,0.3767,157.236,149.103,153,576.533,270.25,432.4
MAHA,R,23,4,0.4435,0.282,0,460.842,500.343,0,1094.5,427.122,921.684
MAHA,R,23,5,0.4588,0.2806,0.3337,598.448,525.909,0,2169.38,361.562,1928.33
MAHA,R,23,6,0.4581,0.2908,0.3361,299.69,434.55,0,965.667,369.83,643.778
MAHA,R,23,7,0.4635,0.2984,0.3524,377.174,423.171,0,1239.29,340.196,1020.59
MAHA,R,23,8,0.4542,0.2915,0,512.118,362.75,0,1934.67,561.677,1741.2
MAHA,R,23,9,0.4576,0.293,0.3579,521.515,400.233,0,1075.62,337.451,819.524
MAHA,R,23,10,0.4508,0.3,0,470,579.667,0,1242.14,267.538,1086.88
MAHA,R,23,11,0.4574,0.2833,0,459.514,377.822,0,1000.12,314.852,894.842
MAHA,R,23,12,0.449,0.2819,0.3728,353.612,385.044,394,1082.94,293.678,866.35
MAHA,R,23,13,0.4724,0.2796,0,521.091,477.667,0,2149.5,440.923,1719.6
MAHA,R,23,14,0.4882,0.2888,0,212.525,346.98,0,500.059,239.465,425.05
MAHA,R,23,15,0.4683,0.3063,0,574.2,538.312,0,1914,351.551,1914
MAHA,R,23,16,0.4745,0.3008,0.1559,300.586,415.095,0,1584.91,370.936,1162.27
MAHA,R,23,17,0.4726,0.2997,0,263.215,316.833,0,1222.07,263.215,814.714
MAHA,R,23,18,0.4752,0.3052,0.1766,304.614,413.405,0,1736.3,206.702,1240.21
MAHA,R,23,19,0.4692,0.2869,0.2448,360.062,432.075,0,1016.65,367.723,909.632
MAHA,R,23,20,0.48,0.2878,0,372.87,311.855,0,714.667,211.753,591.448
MAHA,R,23,21,0.4662,0.2854,0,372.174,317.037,0,778.182,317.037,634.074
MAHA,R,23,22,0.4831,0.2858,0,411.634,456.135,0,1125.13,276.672,888.263
MAHA,R,23,23,0.4735,0.3011,0,398.977,476.556,0,2144.5,536.125,1715.6
MAHA,R,23,24,0.4668,0.2907,0,441.051,382.244,0,1911.22,390.932,1146.73
MAHA,R,23,25,0.4724,0.2995,0,356.625,372.13,0,778.091,322.981,713.25
MAHA,R,23,26,0.4698,0.3006,0.7857,430.15,716.875,13.8571,1720.6,374.043,1147.07
MAHA,R,23,27,0.4682,0.2829,0.2463,373.152,572.167,413,1907.22,399.186,1226.07
MAHA,R,23,28,0.4493,0.2833,0.3527,367.574,359.917,1507,1079.75,243.324,691.04
MAHA,R,23,29,0.4594,0.2849,0.2725,348.184,370.891,0,1551,334.529,1137.4
MAHA,R,23,30,0.4682,0.2903,0.302,496.676,649.5,0,1206.21,344.633,888.789
MAHA,R,23,31,0.4761,0.2912,0,424.225,458.622,0,1131.27,326.327,893.105
MAHA,R,23,32,0.479,0.2962,0,401.163,575,0,1232.14,325.472,1232.14
MAHA,R,23,33,0.4808,0.2966,0.7167,257.925,375.674,0,864.05,360.021,480.028
MAHA,R,23,34,0.4718,0.2963,0,433.35,422.78,0,1575.82,315.164,1444.5
MAHA,R,23,35,0.4744,0.2823,0.3046,876.85,835.095,0,2505.29,381.239,2192.12
MAHA,R,23,36,0.456,0.2886,0,693.64,468.676,0,2890.17,361.271,1926.78
MAHA,R,23,37,0.454,0.2848,0,788.864,619.821,0,2892.5,482.083,2892.5
MAHA,R,23,38,0.4595,0.3007,0,429.1,660.154,0,1716.4,343.28,1226
MAHA,R,23,39,0.4548,0.296,0,370.894,396.182,0,2179,396.182,1584.73
MAHA,R,23,40,0.4597,0.2971,0.4997,302.982,421.22,356,1151.33,319.815,822.381
MAHA,R,23,41,0.4626,0.3014,0,355.163,404.721,0,870.15,316.418,725.125
MAHA,R,23,42,0.4811,0.3013,0.4294,333.216,499.794,59.2,738.87,274.097,586
MAHA,R,23,43,0.4613,0.2711,0.3415,203.287,249.099,121.25,346.784,252.657,272.092
MAHA,R,23,44,0.4608,0.2846,0.2824,262.254,297.814,0,462.395,251.014,373.851
MAHA,R,23,45,0.4519,0.2904,0,223.299,249.188,0,505.706,229.253,409.381
MAHA,R,23,46,0.4669,0.3018,0.4772,432.475,617.821,0,1330.69,421.927,1081.19
MAHA,R,23,47,0.4627,0.3015,0.3692,422.732,559.097,277.143,1733.2,288.867,1333.23
MAHA,R,23,48,0.4748,0.2942,0.4053,168.431,212.099,226.889,330.385,232.162,229.067
MAHA,R,23,49,0.4725,0.2983,0.4431,134.89,152.938,149.667,231.5,248.275,173.04
MAHA,R,23,50,0.4823,0.2897,0.3975,133.908,159.706,121.6,248.686,229.053,175.838
MAHA,R,23,51,0.4522,0.28,0.2896,430.805,490.639,0,1358.69,588.767,883.15
MAHA,R,23,52,0.4532,0.2883,0.2662,501.314,548.312,861,1462.17,337.423,1096.62
MAHA,R,23,53,0.4616,0.2807,0.3062,456.158,422.78,0,1444.5,385.2,1333.38
MAHA,R,23,54,0.4612,0.2929,0.3874,430.475,688.76,317.25,1324.54,478.306,1147.93
MAHA,R,23,55,0.473,0.2921,0.3945,312.018,451.605,106.714,1009.47,350.224,953.389
MAHA,R,23,56,0.4775,0.2972,0.4609,324.453,343.92,0,573.2,373.826,554.71
MAHA,R,23,57,0.4675,0.2975,0.4304,406.07,459.5,443.5,919,232.813,793.682
MAHA,R,23,58,0.4544,0.2864,0.394,586.4,799.591,201.857,1954.67,374.298,1466
MAHA,R,23,59,0.4638,0.2769,0.2752,332.528,367.167,284,607.724,476.324,463.789
